# This data file has been automatically generated using the network simulator TopGen

	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99
27	13.4746	25.51113	25.95419	21.07948	23.01117	21.66219	19.18211	22.70977	24.67127	22.35513	22.45824	23.99327	23.73395	21.10367	18.87665	20.69711	27.6433	18.79469	11.72214	21.58001	25.05447	19.74586	21.99323	19.90976	19.28056	23.03324	25.56875	0	17.09159	19.50369	18.39625	18.66261	18.46514	18.75901	3.438839	22.7689	17.91166	20.22812	15.38012	19.05717	7.902006	19.44275	16.36372	16.21099	19.79651	19.03101	20.12897	17.3997	20.76204	18.65674	7.902006	19.70165	19.56705	16.05284	25.29076	23.2039	4.890345	17.68037	20.52087	20.51829	21.82688	17.75062	25.29076	17.18602	20.61507	14.14383	3.438839	23.55647	21.55999	19.0201	19.61256	19.49495	4.541797	20.57321	20.02205	4.425567	6.432535	18.26891	24.92744	17.19898	18.47349	20.4597	24.28522	20.27023	21.26953	18.88078	20.57321	19.79651	21.89787	22.06286	16.85675	17.14737	20.57848	17.61843	17.624	19.73532	20.76204	16.61311	16.9413	20.21919
28	15.61803	23.37365	18.97004	7.114206	16.35148	10.59497	14.94701	10.55598	20.63385	18.87505	18.97816	7.072623	13.78453	7.072623	14.64155	17.21702	23.56567	14.5596	18.57019	18.09992	20.97684	15.51076	17.95581	11.6131	19.78233	6.112594	18.58814	17.09159	0	17.42362	19.40882	13.42085	21.4644	21.56673	15.84306	20.82335	12.6699	17.09882	18.18784	8.068476	20.09342	20.24111	14.8215	19.01871	19.87774	17.47303	14.88721	18.17672	23.7613	13.41498	23.09114	14.45989	14.32529	18.89616	28.09848	27.97596	18.65042	20.48809	26.95216	14.82474	21.4778	20.55834	28.09848	15.8014	28.33928	12.75921	15.84306	28.33928	21.4778	21.82782	11.84179	22.58846	18.30187	25.11522	19.99485	18.18564	20.19261	18.01987	27.73516	13.35523	7.413918	5.156821	20.54075	26.35851	9.256704	21.6885	25.11522	19.88461	19.95232	24.87058	19.77953	12.04601	25.78828	16.23381	19.8317	25.88083	19.91241	18.27926	16.11506	14.97743
29	19.26617	21.88329	22.19248	14.49949	13.52725	16.16496	20.90977	16.12977	22.23009	12.87122	12.97433	15.66112	18.23673	15.60645	16.35821	11.21319	21.42303	16.27625	19.248	12.0961	24.70459	17.22742	19.55205	12.2537	15.28247	16.45324	20.18438	19.50369	17.42362	0	11.76686	16.04258	11.83574	23.23679	12.33258	22.05712	13.79399	6.778786	23.49817	18.14999	14.84864	8.750139	9.734318	22.02548	15.43383	12.40161	21.45181	10.7703	14.13264	20.0181	13.12626	16.52173	19.057	9.423441	17.9372	19.03433	15.27072	16.00985	29.28114	17.87559	15.19748	20.16228	17.9372	7.763275	23.47265	6.012589	12.33258	19.03433	14.93059	21.79413	16.02939	22.54655	13.18788	21.60473	13.39265	15.43906	21.89092	7.576298	22.02548	9.113506	16.59448	18.58069	14.26869	28.5733	21.45181	24.8288	21.60473	13.16711	21.18609	20.78004	10.22736	21.22521	20.67429	11.08933	10.9946	20.76684	14.13264	9.983715	10.93282	17.87559
30	18.15874	21.4709	21.08504	16.48468	12.41982	19.64846	19.80233	20.31202	21.12266	11.76378	11.86689	14.55368	20.45982	20.58571	18.34341	10.10576	20.31559	18.65029	18.14056	10.98866	23.59716	21.73193	18.44462	10.85213	14.17504	18.82034	19.07695	18.39625	19.40882	11.76686	0	17.11922	12.91239	24.31344	13.40923	23.13377	14.87064	14.96807	24.57482	19.22663	15.92529	13.89	10.81096	23.10213	16.51048	13.47825	22.52846	11.84695	15.20929	21.09474	14.20291	20.95048	20.13365	10.50009	19.01385	20.11098	16.34737	23.76192	30.35778	22.30434	16.27413	21.23892	19.01385	12.90314	24.5493	12.44149	13.40923	20.11098	16.00724	22.87078	22.17796	23.6232	14.26453	22.68138	14.4693	16.51571	22.96757	12.71616	23.10213	7.838522	23.07605	21.73428	14.34579	29.64995	22.52846	25.90545	22.68138	14.24376	22.26274	21.85669	11.304	22.30186	21.75093	11.16644	12.07125	21.84349	15.20929	7.252658	11.63185	22.30434
31	17.18906	22.82259	21.50363	10.49672	16.69554	10.88191	16.51804	8.537518	25.39838	16.03951	16.14261	8.569878	15.20137	11.0598	16.21258	14.38148	24.46105	16.13062	22.41628	15.26438	21.87221	17.08179	22.72034	15.12786	18.45076	12.0137	23.35267	18.66261	13.42085	16.04258	17.11922	0	15.00403	18.94946	17.50684	20.02165	5.543849	16.29712	15.57057	8.423657	18.01693	15.98164	12.90261	16.40144	18.58903	15.56989	5.783844	13.93859	17.30093	9.384753	16.29455	11.84262	8.423657	12.59173	19.50198	26.03026	16.03315	17.87082	24.33489	19.74161	18.36577	17.94107	19.50198	14.99478	23.59993	10.14194	13.22579	24.58525	18.09888	19.21055	7.383663	19.97118	16.35617	23.16951	16.56094	18.60735	17.57534	14.8078	26.15277	13.73787	6.244592	8.230803	19.73906	23.74123	8.569878	19.07122	23.16951	16.3354	19.38568	19.52444	13.39564	4.918478	24.36191	14.97206	14.16289	26.03026	17.30093	13.152	13.49779	12.36016
32	18.22762	21.53979	21.15393	16.10271	12.4887	18.47852	19.87122	20.3809	21.19154	11.83267	11.93578	14.62257	20.5287	20.65459	23.36085	10.17464	20.38448	18.71917	18.20945	11.05754	23.66604	21.80081	18.5135	10.92102	14.24392	18.88923	19.14583	18.46514	21.4644	11.83574	12.91239	15.00403	0	22.10831	11.2041	20.92864	12.66551	13.09613	22.36969	17.0215	13.72016	10.26156	8.605836	20.897	14.30535	11.27313	20.32333	7.117598	13.00416	18.88962	11.99778	18.74536	17.92852	5.770741	16.80872	17.90585	14.14224	21.55679	28.15265	20.09921	14.069	19.03379	16.80872	10.69801	22.34417	10.23636	11.2041	17.90585	13.80211	20.66565	19.97283	21.41807	12.0594	20.47625	12.26417	14.31058	20.76244	10.51103	20.897	5.029042	20.87092	19.52915	17.27267	27.44482	20.32333	23.70032	20.47625	12.03863	20.05761	19.65156	6.019773	20.09673	19.5458	14.09332	9.866123	19.63836	13.00416	8.855233	10.88729	20.09921
33	17.28545	21.9601	27.70964	18.64259	23.88975	19.22818	16.72459	20.27288	18.04492	23.23372	23.33683	21.55638	21.29994	18.66966	11.5832	21.57569	22.61324	10.30041	20.23761	22.4586	19.69238	17.17818	7.411425	20.67178	21.45263	20.59635	15.99921	18.75901	21.56673	23.23679	24.31344	18.94946	22.10831	0	10.35299	23.42434	15.2293	16.99434	7.971988	17.39894	14.60334	20.20665	13.52377	13.52863	19.25297	19.7949	17.44661	18.1636	21.52594	15.97438	15.73726	17.01929	16.88469	16.81674	12.99635	14.62278	15.09516	12.19565	23.32716	17.96959	20.18007	15.06826	12.79428	14.50366	20.13156	11.46147	10.35299	12.19565	20.18007	11.61197	16.9302	17.09838	14.74319	16.9075	20.78595	14.57551	14.91427	16.72214	14.38197	12.05749	15.79113	17.77734	20.43628	22.7335	18.58717	16.19842	16.9075	16.98625	22.5533	12.02787	17.62065	14.46501	26.02348	14.93607	18.3879	14.43345	18.61468	17.37701	16.88771	17.53683
34	6.534886	19.06975	19.14949	12.91893	12.98554	16.46099	17.16038	15.22085	17.49604	12.32951	12.43262	21.47732	18.53276	15.90248	10.58531	10.67148	19.48208	10.50336	6.021788	11.55439	19.72289	11.45452	14.818	11.41786	2.933854	14.87269	19.34431	3.438839	15.84306	12.33258	13.40923	17.50684	11.2041	10.35299	0	24.838	19.12621	17.88681	16.59468	21.12628	7.382271	15.70209	12.62305	17.42555	15.8082	15.29034	21.34353	13.65904	17.02138	16.43507	7.382271	20.9162	20.79107	12.31218	23.03674	19.21559	4.618264	18.89493	11.18571	21.60206	18.08622	18.96518	23.03674	14.71523	16.62675	15.35839	0.2476533	25.86638	17.81933	20.23466	20.82711	9.912148	8.382953	20.05348	16.28139	7.961381	5.9128	14.52825	23.03674	13.45832	19.68804	21.67426	20.93126	10.59206	22.48409	19.21559	20.05348	18.07491	20.46198	18.34711	13.11609	18.36193	9.774176	18.83299	13.88334	21.42657	17.02138	12.87245	14.78292	21.43375
35	26.30231	29.18174	10.23195	18.86923	22.71008	22.38064	24.0694	19.9893	25.38972	22.05405	22.15716	21.36827	25.55073	21.3171	23.65666	20.39602	28.36176	23.5747	25.98179	18.22732	27.88676	24.52587	22.71168	21.1424	25.59043	22.271	23.34401	22.7689	20.82335	22.05712	23.13377	20.02165	20.92864	23.42434	24.838	0	17.21009	14.85822	28.84293	18.98748	24.05053	22.01524	18.9362	25.04531	24.23182	15.23243	20.23612	19.97218	23.33453	17.98753	22.32814	24.34363	20.0899	18.62533	25.53558	29.81023	20.48469	23.52276	28.78643	24.30573	24.39937	26.58494	25.53558	21.02837	27.7151	20.56673	23.35631	29.81023	24.13247	27.85443	20.27158	28.61506	20.13614	29.20311	22.59454	20.01991	22.02688	20.8414	29.93274	19.77146	21.00793	15.77547	18.30016	28.19277	23.29958	29.81023	29.20311	22.369	9.244611	26.16682	19.42924	26.36732	28.47709	13.53316	20.19649	28.32258	23.33453	19.1856	21.4928	24.86117
36	16.4381	21.67646	17.3264	9.745763	14.44695	7.855879	15.76708	6.699706	23.14979	13.79092	13.89403	9.384753	16.01624	11.83767	15.46162	12.13289	22.34273	15.37966	20.16769	13.01579	23.5941	16.33083	20.47175	12.87927	16.20217	11.69952	21.10408	17.91166	12.6699	13.79399	14.87064	5.543849	12.66551	15.2293	19.12621	17.21009	0	16.29712	17.0682	11.48712	18.01693	15.98164	12.90261	17.89907	18.60212	15.56989	10.81847	13.93859	17.30093	9.384753	16.29455	13.34025	8.423657	12.59173	21.10549	22.20262	18.43901	19.36845	25.83252	17.45308	18.36577	19.4387	21.10549	14.99478	26.64094	14.53313	15.50087	22.9498	18.09888	20.70818	17.59405	21.46882	16.35617	24.77302	16.56094	18.60735	19.07298	14.8078	25.19377	13.73787	12.37766	8.464357	19.73906	25.23887	10.81847	20.56886	24.77302	16.3354	19.15062	23.94833	13.39564	17.10791	23.84257	14.97206	14.16289	23.93513	17.30093	13.152	14.99543	13.85779
37	19.80376	23.0668	14.97453	15.1447	12.89203	15.94776	17.63652	16.26476	18.95684	15.08349	15.1866	17.64374	18.01953	17.59256	18.82729	7.984281	22.24681	16.48447	21.46027	7.021685	24.16222	19.6965	16.2788	8.405317	17.49474	18.54646	16.91113	20.22812	17.09882	6.778786	14.96807	16.29712	13.09613	16.99434	17.88681	14.85822	16.29712	0	21.12804	19.79016	20.00368	15.90546	15.15402	20.46269	20.58887	10.22999	19.23989	15.78795	15.88966	16.9913	18.2813	19.24729	19.09367	14.56052	23.09224	26.42359	20.42576	20.13612	29.58911	20.60115	19.36856	23.49854	23.09224	13.37142	23.34313	10.53185	17.48762	26.42359	19.36856	21.46364	19.27535	25.52866	18.34292	26.75977	16.95044	20.5941	22.82956	14.39698	20.46269	10.83195	20.0117	14.77924	13.29771	28.99545	22.30335	24.6287	26.75977	18.32215	16.71549	20.44956	12.05177	25.37108	25.82932	8.530715	9.123875	25.92188	15.88966	12.65448	10.32257	20.60115
38	13.90656	11.68114	28.95923	15.2637	24.15114	17.17626	9.771764	16.89399	12.72464	23.4951	23.59821	18.17749	19.75614	18.17749	6.067373	21.83708	17.10668	9.268649	16.85872	22.71998	11.31151	10.46904	11.35225	17.2929	22.68285	17.21746	9.423311	15.38012	18.18784	23.49817	24.57482	15.57057	22.36969	7.971988	16.59468	28.84293	17.0682	21.12804	0	17.83236	15.03675	18.88456	13.95718	10.49826	17.65124	21.5757	17.88002	19.9444	23.30674	16.40779	16.17067	17.4527	17.3181	18.59754	6.409981	11.07144	15.52857	12.93826	23.76057	20.23809	20.61348	11.93061	10.40456	14.93707	12.33131	11.89488	10.7864	10.64537	20.61348	12.04538	17.36361	17.53179	15.1766	14.04029	22.56675	15.00892	15.34768	19.21409	10.83064	16.3618	16.22454	18.21075	21.1708	23.16691	19.02058	13.30158	14.04029	19.91796	22.30502	6.311312	17.60399	14.89842	23.42412	15.36948	20.1687	12.93826	19.04809	19.15781	17.32112	17.97024
39	18.60775	25.47002	19.10378	8.082766	18.80295	9.496138	17.93673	12.64001	21.678	18.14692	18.25002	8.423657	11.89451	10.06234	17.63127	16.48889	24.65003	17.54931	22.27006	17.37179	22.63301	18.50048	18.99995	14.60282	21.8787	9.102308	19.63229	19.05717	8.068476	18.14999	19.22663	8.423657	17.0215	17.39894	21.12628	18.98748	11.48712	19.79016	17.83236	0	19.04106	18.23527	15.15623	17.96635	20.98504	17.82352	8.569878	16.19221	19.55456	6.321289	18.54818	13.40753	10.67225	14.84536	21.75561	26.03026	16.70472	19.74279	25.00646	15.92515	20.6194	19.50598	21.75561	14.74904	23.93513	11.70685	14.79071	26.03026	20.35251	20.77546	11.36994	21.5361	16.35617	24.06286	18.81457	16.23994	18.24691	17.06143	26.15277	15.9915	8.365772	9.361048	20.43555	24.4128	10.20856	20.63614	24.06286	18.58903	18.0482	22.38685	15.64927	14.9161	24.69712	15.66855	16.41652	24.54261	19.55456	15.40563	15.06271	13.92507
40	5.431797	21.83347	21.9132	17.16928	15.50161	19.08184	15.14113	17.98457	20.0121	14.84557	14.94868	17.63547	23.26713	20.08307	14.83567	13.18755	19.20504	14.75371	11.00753	14.07045	22.4866	15.70487	17.33406	13.93392	6.723363	19.12304	17.96639	7.902006	20.09342	14.84864	15.92529	18.01693	13.72016	14.60334	7.382271	24.05053	18.01693	20.00368	15.03675	19.04106	0	16.94576	13.86673	17.18258	17.29953	16.53402	21.10057	14.90271	18.26505	17.9264	3.202119	20.67324	20.53864	13.55585	24.16474	20.70691	7.946432	18.65197	17.11505	24.61839	19.3299	18.72222	24.16474	15.9589	18.11808	15.49725	6.109882	18.9744	19.063	19.9917	20.58415	13.21387	5.828259	21.5448	17.52506	8.098683	5.498516	15.77192	21.96555	14.70199	19.44508	21.43129	22.87424	16.52139	22.24113	19.85237	21.5448	17.29953	21.95331	20.72012	14.35977	18.11897	15.95116	17.89391	15.12702	20.70691	18.26505	14.11613	16.27424	21.19078
41	19.20523	20.53032	22.13154	17.31697	13.46631	19.22953	20.84883	18.94726	22.16915	12.81028	12.91339	15.60018	21.50632	20.23076	21.36798	11.15226	21.36209	19.69679	19.18706	12.03516	24.64365	22.77842	19.49111	10.65199	15.22153	19.27073	20.12344	19.44275	20.24111	8.750139	13.89	15.98164	10.26156	20.20665	15.70209	22.01524	15.98164	15.90546	18.88456	18.23527	16.94576	0	10.92051	23.21168	16.62003	13.5878	22.638	5.32653	14.51959	21.20429	14.31245	18.80909	20.24319	6.492902	19.1234	20.22053	16.45692	23.87146	30.46733	22.41389	16.38368	21.34847	19.1234	7.848558	24.65885	10.14492	13.51877	20.22053	16.11678	22.98032	22.2875	23.73275	14.37408	22.79093	10.59291	16.62526	23.07712	7.661582	23.21168	11.75577	17.58093	19.56714	15.48161	29.75949	22.638	26.015	22.79093	14.35331	22.37228	21.96624	11.41355	22.4114	21.86048	12.30225	12.1808	21.95304	13.08749	11.16991	9.772697	19.32664
42	16.1262	19.43836	19.05251	11.89737	10.38728	13.80993	17.76979	13.52766	19.09012	3.645995	9.834355	12.52115	18.42728	14.81116	13.75609	8.073219	18.28306	13.67414	16.10802	7.375926	21.56462	14.6253	16.41208	8.819595	12.1425	13.85113	17.04441	16.36372	14.8215	9.734318	10.81096	12.90261	8.605836	13.52377	12.62305	18.9362	12.90261	15.15402	13.95718	15.15623	13.86673	10.92051	0	22.02241	15.43076	12.39854	21.44874	10.76723	14.12957	20.01503	13.12319	14.74585	19.05393	9.42037	17.93413	19.03126	15.26765	22.6822	29.27806	21.22462	10.00606	20.1592	17.93413	11.82342	23.46958	6.173417	12.32951	19.03126	14.92752	21.79106	21.09824	22.54348	13.18481	21.60166	13.38958	15.43599	21.88785	11.63644	22.02241	10.56651	13.51769	15.5039	12.2279	28.57023	21.44874	24.82573	21.60166	13.16404	21.18302	20.77697	7.488032	21.22214	20.67122	9.048544	6.238493	20.76377	14.12957	9.980643	14.54867	15.2634
43	14.73743	14.04871	25.16162	16.09457	22.67844	16.78455	4.088279	17.72486	10.03107	22.02241	22.12552	19.00836	18.85632	16.22604	13.76095	20.36438	14.70185	13.679	17.68959	21.24729	14.70185	9.059939	12.92325	18.12377	20.24132	18.04833	7.985359	16.21099	19.01871	22.02548	23.10213	16.40144	20.897	13.52863	17.42555	25.04531	17.89907	20.46269	10.49826	17.96635	17.18258	23.21168	22.02241	0	19.89515	20.43708	17.9844	18.80578	22.16812	16.51216	16.9694	17.25792	17.42248	17.45892	10.49826	10.73907	15.63294	9.965573	23.86494	18.61177	23.23296	10.03582	14.70185	15.04144	10.73907	11.99926	10.89077	14.12648	22.96607	15.28193	17.46798	17.63616	17.03102	15.02824	21.42813	19.2822	15.45205	19.67499	4.088279	18.60505	16.32891	18.31512	21.07845	23.27129	19.12496	11.16598	15.02824	17.62843	23.19837	8.697622	18.26283	15.0028	24.01545	16.31146	19.03008	14.94265	22.16812	18.01919	17.42549	18.61177
44	18.32296	19.297	20.23167	19.22719	16.08679	18.20639	19.89515	16.30304	21.21547	15.43076	15.53387	18.22066	20.27816	17.64787	21.6696	13.77273	18.14169	18.7431	21.80754	14.65564	20.60026	17.82448	18.53743	14.51911	17.84201	18.64856	19.16976	19.79651	19.87774	15.43383	16.51048	18.58903	14.30535	19.25297	15.8082	24.23182	18.60212	20.58887	17.65124	20.98504	17.29953	16.62003	15.43076	19.89515	0	17.91512	24.66625	16.28381	19.64615	17.04079	18.63977	21.51713	21.39679	14.93696	23.45072	24.01364	18.51752	24.7809	34.79465	22.87099	20.711	20.85252	23.45072	17.34	21.42481	16.87836	17.06602	26.26727	20.44411	23.73348	23.43798	22.32477	18.7014	24.85153	18.90617	20.95258	21.11157	17.15303	22.73252	16.08309	22.29891	24.28512	22.00084	34.08681	22.45002	21.08671	24.85153	4.997753	21.06769	18.95283	15.74087	20.97279	22.1868	17.23384	16.50812	26.28036	19.64615	15.49723	18.43505	22.87099
45	18.79349	22.10565	15.34874	15.51891	13.05457	16.32197	20.43708	16.63897	21.75741	12.39854	12.50165	15.18844	18.39374	17.96677	19.2015	10.74051	20.95035	19.28504	18.77531	7.811619	24.23191	22.36668	19.07937	11.48689	14.80979	18.92067	19.7117	19.03101	17.47303	12.40161	13.47825	15.56989	11.27313	19.7949	15.29034	15.23243	15.56989	10.22999	21.5757	17.82352	16.53402	13.5878	12.39854	20.43708	17.91512	0	19.6141	13.24038	16.60272	17.36551	15.59634	19.6215	19.46788	11.89353	20.40729	21.50442	17.7408	25.15535	31.75122	20.97536	17.66757	22.63236	20.40729	14.29657	25.94274	13.83492	14.80266	21.50442	17.40067	24.26421	19.64956	25.01663	15.65797	24.07482	15.86274	17.90915	24.36101	14.1096	24.49557	13.03966	20.38591	15.15345	13.67192	31.04338	22.67756	27.29888	24.07482	15.6372	17.0897	23.25013	12.69744	23.69529	23.14437	8.904923	13.46469	23.23693	16.60272	12.4538	15.39161	20.97536
46	18.65542	25.47596	20.35242	11.96308	22.10477	14.30115	17.9844	10.78611	24.34003	21.44874	21.55185	8.569878	15.20137	9.3543	17.67894	19.79071	27.58429	17.59698	21.60757	20.67362	24.99546	18.54815	21.66199	14.65049	22.81972	13.91683	22.29432	20.12897	14.88721	21.45181	22.52846	5.783844	20.32333	17.44661	21.34353	20.23612	10.81847	19.23989	17.88002	8.569878	21.10057	22.638	21.44874	17.9844	24.66625	19.6141	0	18.84559	22.20793	8.204432	21.94024	13.30898	10.17002	17.49873	24.91122	26.82505	17.49951	19.33718	25.80125	18.66657	20.32689	19.40743	24.91122	14.65049	27.18838	11.6083	14.69216	27.18838	20.32689	20.67691	8.850023	21.43755	17.15097	23.96431	21.46794	17.03474	19.0417	16.86897	26.58425	12.20432	7.710953	9.697165	20.29093	25.2076	8.569878	20.53759	23.96431	18.7337	19.7025	23.71967	18.30264	6.38484	24.63737	15.52394	19.06989	24.72993	18.76151	18.059	14.96415	13.82652
47	17.16218	20.47435	20.08849	15.25259	11.54482	14.66246	18.80578	19.31546	20.1261	10.76723	10.87034	13.55713	19.46326	19.58915	17.11131	9.109201	19.31904	17.65373	17.144	9.992105	22.6006	20.73537	17.44806	9.855577	13.17848	17.82379	18.08039	17.3997	18.17672	10.7703	11.84695	13.93859	7.117598	18.1636	13.65904	19.97218	13.93859	15.78795	19.9444	16.19221	14.90271	5.32653	10.76723	18.80578	16.28381	13.24038	18.84559	0	14.21273	20.09819	13.20635	19.95393	19.13709	5.386797	18.01729	19.11442	15.35081	22.76536	29.36123	21.30778	15.27757	20.24236	18.01729	11.90658	23.55274	9.038813	12.41267	19.11442	15.01068	21.87422	21.1814	22.62664	13.26797	21.68482	13.47274	15.51915	21.97101	11.7196	22.10557	10.64967	22.07949	20.73772	14.3755	28.65339	21.5319	24.90889	21.68482	13.24721	21.26618	20.86013	10.30745	21.3053	20.75438	11.19615	11.0747	20.84693	14.21273	10.0638	13.18008	21.30778
48	20.52452	23.83669	23.45083	18.3996	11.06586	20.77542	22.16812	22.6778	23.48844	14.12957	14.23268	16.91947	22.8256	22.9515	25.65775	12.47154	22.68138	21.01608	20.50635	13.35445	25.96294	24.09771	20.8104	13.21792	16.54082	21.18613	21.44273	20.76204	23.7613	14.13264	15.20929	17.30093	13.00416	21.52594	17.02138	23.33453	17.30093	15.88966	23.30674	19.55456	18.26505	14.51959	14.12957	22.16812	19.64615	16.60272	22.20793	14.21273	0	20.37594	13.4841	20.23168	19.41484	9.89363	18.29504	19.39217	15.62856	23.04311	29.63898	21.58553	11.23982	20.52012	18.29504	12.18433	23.83049	11.72268	12.69042	19.39217	11.23982	22.15197	21.45915	22.90439	13.54573	21.96257	13.75049	15.7969	22.24876	11.99735	22.38332	10.41892	22.35724	21.01547	14.7403	28.93114	21.80965	25.18664	21.96257	13.52496	21.54393	21.13788	7.251665	21.58305	21.03213	11.56095	7.303831	21.12468	5.730533	10.34156	12.66934	21.58553
49	17.18318	19.92387	17.00141	10.49084	20.67106	8.600959	16.51216	7.444785	18.63984	20.01503	20.11814	9.384753	12.95278	8.042444	16.2067	18.357	19.95883	16.12474	20.13533	19.2399	17.37	17.07591	15.9618	13.17825	18.91184	12.4446	23.06194	18.65674	13.41498	20.0181	21.09474	9.384753	18.88962	15.97438	16.43507	17.98753	9.384753	16.9913	16.40779	6.321289	17.9264	21.20429	20.01503	16.51216	17.04079	17.36551	8.204432	20.09819	20.37594	0	22.71659	14.08533	8.391297	15.72001	22.63027	26.03026	18.27586	20.11353	26.5776	17.42072	21.10324	20.18378	22.63027	15.42684	21.3463	12.38465	16.9875	22.33162	21.10324	21.45326	13.99624	22.2139	17.92732	23.16951	19.68922	17.81109	19.81805	17.64532	25.78945	12.98067	12.85717	14.84338	19.7067	25.98395	8.537518	21.31394	23.16951	18.60212	17.13205	18.87431	16.52393	11.53106	22.10828	14.9397	17.29118	26.03026	19.53786	16.28029	15.74051	14.60287
50	5.431797	18.63797	22.44445	20.16701	13.77922	19.47298	16.9694	21.7973	18.28972	13.12319	13.2263	15.91309	21.54475	18.91446	15.96958	11.46516	17.48266	15.88763	11.00753	12.34806	18.63797	16.83879	15.61168	12.21154	6.723363	22.12077	16.24401	7.902006	23.09114	13.12626	14.20291	16.29455	11.99778	15.73726	7.382271	22.32814	16.29455	18.2813	16.17067	18.54818	3.202119	14.31245	13.12319	16.9694	18.63977	15.59634	21.94024	13.20635	13.4841	22.71659	0	23.26454	23.53637	11.83347	22.44236	17.25202	7.946432	19.78588	17.11505	24.61839	17.60751	19.85613	22.44236	14.23652	19.92848	13.77487	6.109882	17.25202	17.34062	21.12561	23.58188	13.21387	5.828259	19.82242	15.80268	8.098683	5.498516	14.04954	20.24317	12.97961	22.44281	24.42902	21.15186	16.52139	25.23886	20.98629	19.82242	15.57714	25.99797	18.99773	12.63738	21.11669	15.95116	16.17153	13.40463	18.98453	16.54267	12.39374	15.33156	24.61839
51	18.22809	20.52999	24.45993	11.53575	18.96154	12.12212	17.25792	13.16604	18.57824	19.87077	19.97388	14.44954	9.578847	11.56361	17.25161	13.73258	19.37469	17.16965	21.18024	19.09564	26.27352	18.12082	15.9002	14.22316	22.39239	13.48951	16.53253	19.70165	14.45989	16.52173	20.95048	11.84262	18.74536	17.01929	20.9162	24.34363	13.34025	19.24729	17.4527	13.40753	20.67324	18.80909	14.74585	17.25792	21.51713	19.6215	13.30898	19.95393	20.23168	14.08533	23.26454	0	11.84655	15.01223	18.48866	25.45411	15.76525	18.00935	24.06699	7.294294	18.99906	18.07959	18.29525	13.32265	25.45411	10.28047	13.36432	25.45411	18.99906	17.24177	11.89205	20.10971	15.4167	22.63647	18.71553	15.30047	17.30744	15.54113	16.24081	12.71864	10.35257	12.73919	18.84595	23.47333	13.54903	19.20975	22.63647	15.39593	20.96587	16.22769	16.32639	9.42687	22.77232	14.07896	17.09364	25.45411	17.43367	15.88154	13.63632	6.755613
52	18.09349	24.27987	20.2062	11.40116	19.70996	10.73569	17.42248	8.391297	20.77457	19.05393	19.15704	10.91358	17.30374	10.91358	17.11702	17.3959	24.31483	17.03506	21.04565	18.27881	21.72599	17.98623	18.09653	14.08857	22.25779	11.86748	18.72886	19.56705	14.32529	19.057	20.13365	8.423657	17.92852	16.88469	20.79107	20.0899	8.423657	19.09367	17.3181	10.67225	20.53864	20.24319	19.05393	17.42248	21.39679	19.46788	10.17002	19.13709	19.41484	8.391297	23.53637	11.84655	0	16.91037	23.82062	26.40935	17.08381	18.92148	25.38555	17.22505	19.91119	18.99173	23.82062	14.23479	23.59993	11.1926	14.27645	24.58525	19.91119	20.26121	11.22372	21.02184	16.73527	23.54861	20.87958	16.61904	18.626	16.45327	26.16855	11.78862	11.00395	10.40575	21.08567	24.79189	8.569878	20.12189	23.54861	18.318	20.49724	23.30397	17.71428	9.943572	24.36191	16.31867	18.48153	24.31422	18.3458	17.47064	14.54845	13.41082
53	15.81532	19.12749	18.74163	15.97203	10.0764	15.55598	17.45892	17.9686	18.77924	9.42037	9.523479	12.21027	18.11641	18.2423	17.83075	7.762344	17.97218	16.30688	15.79715	8.645247	21.25374	19.38851	16.1012	8.50872	11.83162	16.47693	16.73353	16.05284	18.89616	9.423441	10.50009	12.59173	5.770741	16.81674	12.31218	18.62533	12.59173	14.56052	18.59754	14.84536	13.55585	6.492902	9.42037	17.45892	14.93696	11.89353	17.49873	5.386797	9.89363	15.72001	11.83347	15.01223	16.91037	0	16.67043	17.76756	14.00395	21.4185	28.01437	19.96093	13.93072	18.89551	16.67043	10.55972	22.20589	7.691956	11.06581	17.76756	13.66382	20.52736	19.83454	21.27978	11.92112	20.33797	12.12589	14.17229	20.62416	5.468342	20.75871	9.302813	20.73264	19.39086	13.02864	27.30653	20.18504	23.56203	20.33797	11.90035	19.91932	19.51328	8.960588	19.95844	19.40752	9.849288	9.727839	19.50008	12.97822	8.716948	11.83323	19.96093
